"date","geography","geography code","Occupation: All categories: Occupation; measures: Value","Occupation: 1. Managers, directors and senior officials; measures: Value","Occupation: 2. Professional occupations; measures: Value","Occupation: 3. Associate professional and technical occupations; measures: Value","Occupation: 4. Administrative and secretarial occupations; measures: Value","Occupation: 5. Skilled trades occupations; measures: Value","Occupation: 6. Caring, leisure and other service occupations; measures: Value","Occupation: 7. Sales and customer service occupations; measures: Value","Occupation: 8. Process plant and machine operatives; measures: Value","Occupation: 9. Elementary occupations; measures: Value"
"2011","Banchory East - 05","S01006863",346,25,49,37,39,71,26,27,26,46
"2011","Banchory East - 06","S01006864",230,22,37,35,23,30,28,20,17,18
"2011","Banchory West - 01","S01006865",502,69,111,61,33,78,35,34,32,49
"2011","Banchory West - 02","S01006866",255,18,61,55,29,29,20,13,8,22
"2011","Banchory West - 03","S01006867",330,46,108,54,31,33,21,11,6,20
"2011","Banchory West - 04","S01006868",443,34,80,56,39,68,37,35,37,57
"2011","Crathes and Torphins - 01","S01006869",262,23,47,32,29,37,20,14,29,31
"2011","Crathes and Torphins - 02","S01006870",243,25,52,30,22,37,21,25,15,16
"2011","Crathes and Torphins - 03","S01006871",338,37,78,57,31,47,32,17,16,23
"2011","Crathes and Torphins - 04","S01006872",373,51,113,45,37,58,15,12,13,29
"2011","Crathes and Torphins - 05","S01006873",402,53,100,56,29,73,26,19,12,34
"2011","Crathes and Torphins - 06","S01006874",336,39,70,30,29,66,34,19,25,24
"2011","Cromar and Kildrummy - 01","S01006875",319,22,62,28,22,73,25,18,34,35
"2011","Cromar and Kildrummy - 02","S01006876",538,53,93,50,49,113,50,34,43,53
"2011","Cromar and Kildrummy - 03","S01006877",532,45,114,75,51,117,41,27,27,35
"2011","Cromar and Kildrummy - 04","S01006878",380,38,51,42,21,106,34,15,31,42
"2011","Cromar and Kildrummy - 05","S01006879",426,47,78,37,33,102,40,20,27,42
"2011","Howe of Alford - 01","S01006880",353,47,85,60,41,45,22,19,25,9
"2011","Howe of Alford - 02","S01006881",327,49,60,37,36,60,20,16,21,28
"2011","Howe of Alford - 03","S01006882",179,8,19,22,20,27,23,10,30,20
"2011","Howe of Alford - 04","S01006883",240,23,45,27,25,41,21,20,14,24
"2011","Howe of Alford - 05","S01006884",458,40,72,60,52,65,52,26,41,50
"2011","Howe of Alford - 06","S01006885",271,33,57,35,30,49,21,15,18,13
"2011","Howe of Alford - 07","S01006886",406,50,103,55,30,63,31,20,24,30
"2011","Howe of Alford - 08","S01006887",315,43,71,39,35,47,21,14,22,23
"2011","Howe of Alford - 09","S01006888",437,40,95,65,45,87,37,13,21,34
"2011","Kemnay - 01","S01006889",411,23,32,39,37,68,41,45,56,70
"2011","Kemnay - 02","S01006890",359,38,76,59,54,48,25,17,18,24
"2011","Kemnay - 03","S01006891",518,52,95,62,49,79,44,37,37,63
"2011","Kemnay - 04","S01006892",329,16,45,38,40,56,33,25,38,38
"2011","Kemnay - 05","S01006893",272,28,27,21,30,39,31,36,25,35
"2011","Inverurie North - 01","S01006894",477,27,79,80,61,86,34,37,28,45
"2011","Inverurie North - 02","S01006895",310,23,34,30,37,71,26,17,24,48
"2011","Inverurie North - 03","S01006896",447,30,66,59,58,74,40,38,26,56
"2011","Inverurie North - 04","S01006897",428,28,63,62,52,77,30,47,31,38
"2011","Inverurie North - 05","S01006898",430,31,69,53,70,59,29,30,43,46
"2011","Inverurie North - 06","S01006899",385,31,71,75,60,42,22,31,26,27
"2011","Inverurie North - 07","S01006900",373,30,52,42,48,65,33,41,39,23
"2011","Inverurie North - 08","S01006901",345,24,32,46,40,63,31,37,34,38
"2011","Inverurie South - 01","S01006902",371,24,46,57,41,60,30,44,26,43
"2011","Inverurie South - 02","S01006903",425,24,61,41,49,74,41,37,29,69
"2011","Inverurie South - 03","S01006904",361,33,56,40,32,64,38,37,23,38
"2011","Inverurie South - 04","S01006905",438,49,85,48,46,64,33,38,29,46
"2011","Inverurie South - 05","S01006906",385,17,29,44,34,65,55,42,31,68
"2011","Inverurie South - 06","S01006907",375,34,36,41,50,74,24,33,29,54
"2011","Inverurie South - 07","S01006908",446,29,61,43,46,90,46,47,29,55
"2011","Durno-Chapel of Garioch - 01","S01006909",443,54,99,77,57,69,24,19,27,17
"2011","Durno-Chapel of Garioch - 02","S01006910",526,63,134,79,54,83,33,30,29,21
"2011","Durno-Chapel of Garioch - 03","S01006911",388,39,112,77,36,39,23,23,19,20
"2011","Durno-Chapel of Garioch - 04","S01006912",273,34,56,38,20,50,17,16,8,34
"2011","Durno-Chapel of Garioch - 05","S01006913",321,36,72,48,47,43,17,22,19,17
"2011","Durno-Chapel of Garioch - 06","S01006914",452,42,103,67,35,77,27,21,27,53
"2011","Durno-Chapel of Garioch - 07","S01006915",474,42,100,68,56,83,32,21,32,40
"2011","Kintore - 01","S01006916",297,24,57,49,33,42,17,23,27,25
"2011","Kintore - 02","S01006917",552,72,145,110,77,57,19,25,25,22
"2011","Kintore - 03","S01006918",259,24,60,48,33,33,24,8,13,16
"2011","Kintore - 04","S01006919",259,24,56,34,36,41,19,17,16,16
"2011","Kintore - 05","S01006920",263,25,45,37,39,31,30,20,16,20
"2011","Kintore - 06","S01006921",466,43,103,94,57,45,26,36,32,30
"2011","Kintore - 07","S01006922",269,43,53,32,20,36,13,20,25,27
"2011","Kintore - 08","S01006923",395,54,79,51,43,56,30,30,29,23
"2011","Kintore - 09","S01006924",338,55,70,46,26,59,27,13,22,20
"2011","Blackburn - 01","S01006925",276,26,53,42,42,41,18,22,15,17
"2011","Blackburn - 02","S01006926",426,45,89,73,71,48,24,24,31,21
"2011","Blackburn - 03","S01006927",614,52,166,131,89,62,29,31,35,19
"2011","Blackburn - 04","S01006928",623,52,120,93,69,104,43,28,50,64
"2011","Westhill North and South - 01","S01006929",467,76,144,69,60,25,23,39,10,21
"2011","Westhill North and South - 02","S01006930",529,67,129,95,80,45,20,41,30,22
"2011","Westhill North and South - 03","S01006931",219,28,55,32,24,24,13,18,8,17
"2011","Westhill North and South - 04","S01006932",339,38,73,62,50,28,26,18,23,21
"2011","Westhill North and South - 05","S01006933",388,22,100,54,57,31,35,37,23,29
"2011","Westhill North and South - 06","S01006934",313,32,81,38,32,49,20,11,25,25
"2011","Westhill Central - 01","S01006935",392,35,101,61,58,41,21,28,17,30
"2011","Westhill Central - 02","S01006936",339,26,74,64,55,26,29,29,19,17
"2011","Westhill Central - 03","S01006937",441,33,75,78,68,58,43,34,26,26
"2011","Westhill Central - 04","S01006938",300,18,64,49,43,36,26,27,12,25
"2011","Westhill Central - 05","S01006939",365,36,75,51,57,32,31,34,23,26
"2011","Westhill Central - 06","S01006940",551,45,138,83,79,58,38,41,27,42
"2011","Garlogie and Elrick - 01","S01006941",336,23,59,45,60,39,27,27,28,28
"2011","Garlogie and Elrick - 02","S01006942",606,70,127,98,92,54,55,47,22,41
"2011","Garlogie and Elrick - 03","S01006943",360,53,112,76,29,22,26,14,12,16
"2011","Garlogie and Elrick - 04","S01006944",537,49,121,100,90,56,33,25,31,32
"2011","Garlogie and Elrick - 05","S01006945",297,33,79,43,46,26,20,15,16,19
"2011","Newmachar and Fintray - 01","S01006946",490,55,109,102,58,50,38,20,29,29
"2011","Newmachar and Fintray - 02","S01006947",529,47,105,96,75,55,37,40,38,36
"2011","Newmachar and Fintray - 03","S01006948",481,60,84,63,64,67,41,27,34,41
"2011","Newmachar and Fintray - 04","S01006949",378,53,100,62,33,47,24,21,18,20
"2011","Newmachar and Fintray - 05","S01006950",330,34,78,70,32,37,20,16,24,19
"2011","Newmachar and Fintray - 06","S01006951",292,23,42,39,48,37,23,18,31,31
"2011","Balmedie and Potterton - 01","S01006952",473,48,67,60,65,76,35,32,55,35
"2011","Balmedie and Potterton - 02","S01006953",481,59,96,85,62,52,28,33,30,36
"2011","Balmedie and Potterton - 03","S01006954",491,54,95,67,73,67,36,29,36,34
"2011","Balmedie and Potterton - 04","S01006955",351,31,62,54,35,50,38,26,25,30
"2011","Balmedie and Potterton - 05","S01006956",653,64,146,125,70,80,43,45,45,35
"2011","Balmedie and Potterton - 06","S01006957",619,71,149,81,93,83,36,34,46,26
"2011","Ellon East - 01","S01006958",444,36,105,64,44,59,33,31,37,35
"2011","Ellon East - 02","S01006959",320,30,50,38,34,42,32,25,36,33
"2011","Ellon East - 03","S01006960",556,78,119,87,61,59,43,47,29,33
"2011","Ellon East - 04","S01006961",564,57,129,121,62,59,34,44,30,28
"2011","Ellon East - 05","S01006962",482,31,91,71,60,70,37,36,43,43
"2011","Ellon East - 06","S01006963",378,32,60,65,45,51,41,38,26,20
"2011","Ellon East - 07","S01006964",484,26,70,71,59,91,39,39,47,42
"2011","Ellon West - 01","S01006965",261,26,59,36,25,46,21,17,16,15
"2011","Ellon West - 02","S01006966",324,16,37,26,39,57,33,43,25,48
"2011","Ellon West - 03","S01006967",385,32,72,49,48,55,37,33,30,29
"2011","Ellon West - 04","S01006968",308,14,39,32,36,59,24,42,25,37
"2011","Ellon West - 05","S01006969",506,45,76,60,67,80,43,38,49,48
"2011","Ellon West - 06","S01006970",413,46,84,56,72,53,34,26,19,23
"2011","Ellon West - 07","S01006971",256,23,29,32,28,40,23,18,28,35
"2011","Ythanside - 01","S01006972",309,36,58,38,45,47,16,17,23,29
"2011","Ythanside - 02","S01006973",305,43,63,51,37,35,16,9,16,35
"2011","Ythanside - 03","S01006974",594,66,143,87,72,73,52,32,37,32
"2011","Ythanside - 04","S01006975",584,65,105,64,66,116,51,25,45,47
"2011","Ythanside - 05","S01006976",276,38,51,34,29,48,18,19,16,23
"2011","Ythanside - 06","S01006977",484,53,79,64,45,92,39,32,33,47
"2011","Ythsie - 01","S01006978",471,49,89,58,47,90,29,28,40,41
"2011","Ythsie - 02","S01006979",439,48,89,52,40,88,31,25,30,36
"2011","Ythsie - 03","S01006980",483,52,92,60,60,82,41,26,36,34
"2011","Ythsie - 04","S01006981",487,58,93,64,49,74,30,23,40,56
"2011","Ythsie - 05","S01006982",509,45,86,76,66,74,34,35,56,37
"2011","Ythsie - 06","S01006983",426,46,71,70,51,74,33,21,31,29
"2011","Ythsie - 07","S01006984",425,39,106,72,45,72,29,16,23,23
"2011","Barrahill - 01","S01006985",555,48,93,64,62,97,55,32,50,54
"2011","Barrahill - 02","S01006986",364,25,79,49,47,57,30,22,27,28
"2011","Barrahill - 03","S01006987",333,31,69,50,36,41,25,25,17,39
"2011","Barrahill - 04","S01006988",345,34,73,47,35,61,27,18,18,32
"2011","Barrahill - 05","S01006989",588,73,131,82,62,91,38,39,39,33
"2011","Barrahill - 06","S01006990",519,69,126,81,76,74,28,21,26,18
"2011","Fyvie-Rothie - 01","S01006991",206,12,27,21,18,43,21,15,19,30
"2011","Fyvie-Rothie - 02","S01006992",356,37,79,46,36,65,18,18,23,34
"2011","Fyvie-Rothie - 03","S01006993",313,17,33,55,32,85,25,11,20,35
"2011","Fyvie-Rothie - 04","S01006994",349,19,64,55,39,62,15,20,29,46
"2011","Fyvie-Rothie - 05","S01006995",504,49,83,60,52,108,33,26,42,51
"2011","Fyvie-Rothie - 06","S01006996",427,41,44,52,51,91,33,24,40,51
"2011","Insch, Oyne and Ythanwells - 01","S01006997",466,59,94,77,51,66,34,21,33,31
"2011","Insch, Oyne and Ythanwells - 02","S01006998",643,58,128,96,70,131,43,29,36,52
"2011","Insch, Oyne and Ythanwells - 03","S01006999",508,34,65,53,47,156,33,19,39,62
"2011","Insch, Oyne and Ythanwells - 04","S01007000",505,50,90,61,45,96,51,29,39,44
"2011","Insch, Oyne and Ythanwells - 05","S01007001",465,53,84,62,50,74,38,28,29,47
"2011","Clashindarroch - 01","S01007002",302,27,53,30,32,59,28,11,24,38
"2011","Clashindarroch - 02","S01007003",301,20,46,24,25,79,22,16,21,48
"2011","Clashindarroch - 03","S01007004",411,23,79,41,37,107,37,19,31,37
"2011","Clashindarroch - 04","S01007005",517,44,119,60,48,107,35,21,42,41
"2011","Clashindarroch - 05","S01007006",453,36,58,41,35,113,45,30,48,47
"2011","Clashindarroch - 06","S01007007",448,46,55,43,33,143,22,24,40,42
"2011","Huntly - 01","S01007008",506,29,56,43,44,105,67,35,56,71
"2011","Huntly - 02","S01007009",517,35,68,59,50,90,52,48,46,69
"2011","Huntly - 03","S01007010",355,34,58,28,42,58,42,21,34,38
"2011","Huntly - 04","S01007011",405,31,33,26,35,86,51,36,52,55
"2011","Huntly - 05","S01007012",302,11,14,14,26,57,42,33,47,58
"2011","Auchterless and Monquhitter - 01","S01007013",316,33,47,29,33,74,26,12,30,32
"2011","Auchterless and Monquhitter - 02","S01007014",578,63,83,62,61,128,47,38,47,49
"2011","Auchterless and Monquhitter - 03","S01007015",355,41,35,32,35,93,28,17,40,34
"2011","Auchterless and Monquhitter - 04","S01007016",350,38,45,37,28,76,31,10,39,46
"2011","Turriff - 01","S01007017",494,20,43,37,45,107,55,30,68,89
"2011","Turriff - 02","S01007018",478,34,46,47,63,73,63,30,55,67
"2011","Turriff - 03","S01007019",332,16,35,20,32,70,22,29,43,65
"2011","Turriff - 04","S01007020",385,36,50,25,33,77,27,32,56,49
"2011","Turriff - 05","S01007021",438,23,46,28,52,81,51,31,65,61
"2011","Turriff - 06","S01007022",217,20,17,24,20,40,28,17,18,33
"2011","Portsoy, Fordyce and Cornhill - 01","S01007023",231,24,19,23,16,60,24,11,29,25
"2011","Portsoy, Fordyce and Cornhill - 02","S01007024",519,38,64,47,54,119,60,22,45,70
"2011","Portsoy, Fordyce and Cornhill - 03","S01007025",401,19,29,37,26,70,62,32,58,68
"2011","Portsoy, Fordyce and Cornhill - 04","S01007026",386,33,45,33,29,81,34,24,55,52
"2011","Aberchirder and Whitehills - 01","S01007027",499,39,59,58,34,104,72,33,50,50
"2011","Aberchirder and Whitehills - 02","S01007028",386,34,59,27,39,89,41,23,33,41
"2011","Aberchirder and Whitehills - 03","S01007029",291,15,33,21,21,102,20,17,18,44
"2011","Aberchirder and Whitehills - 04","S01007030",395,32,31,23,24,85,52,29,57,62
"2011","Aberchirder and Whitehills - 05","S01007031",295,17,33,28,17,75,30,26,34,35
"2011","Banff - 01","S01007032",437,35,57,52,32,78,65,27,41,50
"2011","Banff - 02","S01007033",356,15,23,31,29,75,70,24,44,45
"2011","Banff - 03","S01007034",302,17,35,44,20,43,54,24,28,37
"2011","Banff - 04","S01007035",347,21,13,20,10,67,77,27,35,77
"2011","Banff - 05","S01007036",433,47,67,44,29,80,55,24,39,48
"2011","Macduff - 01","S01007037",504,22,28,41,40,112,68,45,64,84
"2011","Macduff - 02","S01007038",392,28,35,31,35,90,49,27,52,45
"2011","Macduff - 03","S01007039",402,22,33,40,40,89,59,18,45,56
"2011","Macduff - 04","S01007040",299,14,23,14,22,62,62,25,37,40
"2011","Macduff - 05","S01007041",370,23,33,37,33,79,51,26,36,52
"2011","Gardenstown and King Edward - 01","S01007042",344,23,36,24,32,82,35,26,52,34
"2011","Gardenstown and King Edward - 02","S01007043",580,43,90,60,45,149,47,28,47,71
"2011","Gardenstown and King Edward - 03","S01007044",310,22,36,37,25,88,36,16,26,24
"2011","Gardenstown and King Edward - 04","S01007045",425,38,62,40,38,118,46,15,35,33
"2011","New Pitsligo - 01","S01007046",322,23,39,29,32,68,26,28,39,38
"2011","New Pitsligo - 02","S01007047",359,30,45,40,34,106,21,20,25,38
"2011","New Pitsligo - 03","S01007048",505,17,53,57,41,155,50,28,60,44
"2011","New Pitsligo - 04","S01007049",462,29,38,34,43,101,46,28,62,81
"2011","Deer and Mormond - 01","S01007050",318,30,32,37,25,78,24,15,37,40
"2011","Deer and Mormond - 02","S01007051",422,26,49,46,41,106,46,32,28,48
"2011","Deer and Mormond - 03","S01007052",303,24,32,29,34,68,24,16,43,33
"2011","Deer and Mormond - 04","S01007053",263,25,38,27,23,73,19,16,26,16
"2011","Deer and Mormond - 05","S01007054",475,26,47,50,37,113,44,32,58,68
"2011","Deer and Mormond - 06","S01007055",307,27,44,26,28,84,21,18,23,36
"2011","Deer and Mormond - 07","S01007056",352,35,57,43,32,85,31,21,16,32
"2011","Mintlaw - 01","S01007057",237,18,30,34,33,49,20,12,18,23
"2011","Mintlaw - 02","S01007058",257,12,22,30,31,57,19,23,33,30
"2011","Mintlaw - 03","S01007059",485,36,59,79,48,93,52,29,37,52
"2011","Mintlaw - 04","S01007060",280,19,13,19,21,53,36,39,34,46
"2011","Auchnagatt - 01","S01007061",554,63,103,77,66,119,33,25,32,36
"2011","Auchnagatt - 02","S01007062",405,48,72,41,46,104,28,12,36,18
"2011","Auchnagatt - 03","S01007063",349,19,50,34,33,75,38,19,43,38
"2011","Auchnagatt - 04","S01007064",379,41,60,44,37,84,30,15,34,34
"2011","Cruden - 01","S01007065",319,36,60,43,27,59,22,17,32,23
"2011","Cruden - 02","S01007066",370,44,55,37,31,98,28,14,29,34
"2011","Cruden - 03","S01007067",319,26,42,49,43,52,25,22,41,19
"2011","Cruden - 04","S01007068",359,41,50,48,29,51,34,18,45,43
"2011","Cruden - 05","S01007069",411,35,28,61,41,62,37,34,63,50
"2011","Cruden - 06","S01007070",264,11,22,28,29,50,33,19,25,47
"2011","Cruden - 07","S01007071",481,33,66,66,45,80,54,34,42,61
"2011","Peterhead Links - 01","S01007072",381,47,30,44,52,78,23,33,34,40
"2011","Peterhead Links - 02","S01007073",500,44,47,76,53,88,43,40,53,56
"2011","Peterhead Links - 03","S01007074",362,12,36,29,31,73,47,35,33,66
"2011","Peterhead Links - 04","S01007075",377,15,24,27,40,67,31,43,45,85
"2011","Peterhead Links - 05","S01007076",414,18,27,41,47,57,44,44,61,75
"2011","Peterhead Links - 06","S01007077",357,16,37,32,45,56,35,30,49,57
"2011","Peterhead Bay - 01","S01007078",394,31,32,35,36,56,43,34,54,73
"2011","Peterhead Bay - 02","S01007079",449,30,53,34,33,86,54,22,63,74
"2011","Peterhead Bay - 03","S01007080",349,23,20,38,38,60,39,31,47,53
"2011","Peterhead Harbour - 01","S01007081",464,28,26,31,29,125,31,50,62,82
"2011","Peterhead Harbour - 02","S01007082",275,11,20,28,13,51,27,18,41,66
"2011","Peterhead Harbour - 03","S01007083",393,13,12,30,28,87,28,40,67,88
"2011","Peterhead Harbour - 04","S01007084",290,22,29,33,38,64,23,17,25,39
"2011","Peterhead Harbour - 05","S01007085",444,31,45,53,30,74,42,26,57,86
"2011","Peterhead Harbour - 06","S01007086",570,21,26,50,25,97,50,50,96,155
"2011","Peterhead Harbour - 07","S01007087",447,15,32,26,18,74,44,39,98,101
"2011","Peterhead Harbour - 08","S01007088",228,8,15,10,15,55,27,16,38,44
"2011","Peterhead Ugieside - 01","S01007089",274,31,34,36,32,49,22,24,24,22
"2011","Peterhead Ugieside - 02","S01007090",332,25,26,41,50,65,37,23,31,34
"2011","Peterhead Ugieside - 03","S01007091",416,24,36,49,44,68,49,49,48,49
"2011","Peterhead Ugieside - 04","S01007092",289,13,21,28,25,54,35,29,35,49
"2011","Peterhead Ugieside - 05","S01007093",537,29,74,65,82,93,43,33,54,64
"2011","Peterhead Ugieside - 06","S01007094",484,35,38,72,53,94,46,35,59,52
"2011","Longside and Rattray - 01","S01007095",291,31,48,34,24,68,22,11,24,29
"2011","Longside and Rattray - 02","S01007096",464,37,82,55,56,93,34,25,51,31
"2011","Longside and Rattray - 03","S01007097",281,23,40,31,32,64,26,18,26,21
"2011","Longside and Rattray - 04","S01007098",447,58,57,63,51,94,37,22,41,24
"2011","Longside and Rattray - 05","S01007099",487,54,47,63,52,116,47,32,41,35
"2011","Longside and Rattray - 06","S01007100",389,30,56,44,34,70,36,23,46,50
"2011","Longside and Rattray - 07","S01007101",393,23,27,43,24,77,50,28,60,61
"2011","Longside and Rattray - 08","S01007102",367,30,44,36,33,83,31,16,52,42
"2011","Rosehearty and Strathbeg - 01","S01007103",418,22,35,45,41,99,52,24,44,56
"2011","Rosehearty and Strathbeg - 02","S01007104",240,29,25,20,17,62,22,6,22,37
"2011","Rosehearty and Strathbeg - 03","S01007105",246,11,33,35,21,54,20,28,27,17
"2011","Rosehearty and Strathbeg - 04","S01007106",333,15,34,42,34,77,28,16,35,52
"2011","Rosehearty and Strathbeg - 05","S01007107",358,41,33,45,37,77,28,16,35,46
"2011","Rosehearty and Strathbeg - 06","S01007108",301,28,29,33,23,87,27,17,26,31
"2011","Rosehearty and Strathbeg - 07","S01007109",376,32,16,26,30,75,41,18,64,74
"2011","Rosehearty and Strathbeg - 08","S01007110",369,38,25,42,34,84,33,24,43,46
"2011","Rosehearty and Strathbeg - 09","S01007111",254,18,21,22,28,57,24,26,26,32
"2011","Fraserburgh Smiddyhill - 01","S01007112",284,26,32,26,33,68,21,19,31,28
"2011","Fraserburgh Smiddyhill - 02","S01007113",257,30,46,25,19,44,16,17,32,28
"2011","Fraserburgh Smiddyhill - 03","S01007114",454,19,45,48,40,96,52,38,55,61
"2011","Fraserburgh Smiddyhill - 04","S01007115",316,20,25,41,34,62,26,29,43,36
"2011","Fraserburgh Smiddyhill - 05","S01007116",533,48,79,55,62,109,42,43,60,35
"2011","Fraserburgh Smiddyhill - 06","S01007117",246,19,31,32,25,51,22,24,20,22
"2011","Fraserburgh Lochpots - 01","S01007118",334,11,18,27,22,65,37,33,52,69
"2011","Fraserburgh Lochpots - 02","S01007119",394,19,14,29,24,98,37,36,60,77
"2011","Fraserburgh Lochpots - 03","S01007120",539,17,25,44,31,98,52,39,116,117
"2011","Fraserburgh Central-Academy - 01","S01007121",210,7,10,17,13,38,11,15,45,54
"2011","Fraserburgh Central-Academy - 02","S01007122",299,11,41,38,29,58,29,24,33,36
"2011","Fraserburgh Central-Academy - 03","S01007123",310,17,19,28,24,57,25,25,51,64
"2011","Fraserburgh Central-Academy - 04","S01007124",473,28,45,36,44,104,41,41,64,70
"2011","Fraserburgh Harbour and Broadsea - 01","S01007125",382,17,30,23,19,82,32,32,66,81
"2011","Fraserburgh Harbour and Broadsea - 02","S01007126",407,5,14,23,14,80,30,22,86,133
"2011","Fraserburgh Harbour and Broadsea - 03","S01007127",541,14,31,28,18,101,40,23,127,159
"2011","Fraserburgh Harbour and Broadsea - 04","S01007128",355,10,23,39,13,73,32,36,59,70
"2011","Mull, Iona, Coll and Tiree - 01","S01007284",406,37,52,53,37,96,46,13,30,42
"2011","Mull, Iona, Coll and Tiree - 02","S01007285",432,68,44,42,28,107,47,15,30,51
